,CarID,Name,Amount,Region,use_type,Mileage
1514,/B3xiQE9Z4lal6oh7Q3FkIVT9,Toyota Solara 2008 Gray,"₦ 2,205,000","Rivers State, Port-Harcourt",Nigerian Used,194660 km
1515,/fS15xy5Ba5w1rph1ywx3uWao,Nissan Sentra 2005 Black,"₦ 840,000","Ogun State, Ado-Odo/Ota",Nigerian Used,248025 km
1516,/ARGUWF1s2tSmYzjfKejJ2CQS,Toyota RAV4 2002 Black,"₦ 1,627,500","Lagos State, Ilupeju",Nigerian Used,204675 km
1517,/nPDfta6gifkqSrD62l7GlBIh,Lexus ES 2008 White,"₦ 3,960,468","Lagos State, Alimosho",Nigerian Used,191171 km
1518,/fs6xl8WvOm2weGej9mTmqk16,Toyota RAV4 2002 White,"₦ 1,976,000","Kwara State, Ilorin East",Nigerian Used,337031 km
1519,/iAKJ17MbFYEocFaJo7YH8GUc,Mercedes-Benz C240 2003 Silver,"₦ 2,288,000","Abuja (FCT), Gwarinpa",Nigerian Used,227798 km
1520,/kHJ9Mv7wVmabVwg40lazGhmt,Mercedes-Benz M Class 2012 White,"₦ 12,915,000","Lagos State, Ikoyi",Foreign Used,257769 km
1521,/eRACREQVvanHSnnBK4inf9Pl,Honda Accord 2007 Black,"₦ 2,080,000","Lagos State, Alimosho",Nigerian Used,476311 km
1522,/upo5Mc8tQ8a4MXvqH7mc6d4Y,Toyota Corolla 2006 Blue,"₦ 2,625,000","Lagos State, Ikeja",Nigerian Used,243028 km
1523,/k8u86NG97RkqUOHHJMvms2ha,Honda Accord 2000 Green,"₦ 840,000","Lagos State, Amuwo-Odofin",Nigerian Used,Nigerian Used
1524,/dKLpx3QsszuQpa6KsuB6jw1i,Hyundai Ix35 2.0 CRDI 2012 Black,"₦ 3,213,000","Lagos State, Ikeja",Nigerian Used,93446 km
1525,/Bqy8fS8Me2wAaoMRndG519gj,Mazda 626 2000 White,"₦ 924,000","Akwa Ibom State, Uyo",Nigerian Used,203790 km
1526,/5IzQrwZOG9I2Jf8JW5a8BZu4,Ford Ranger 1999 White,"₦ 1,995,000","Kwara State, Ilorin East",Nigerian Used,149412 km
1527,/yyc2ovhYSknHiZvDX2PVdIcl,Honda CR-V 2004 Silver,"₦ 2,600,000","Oyo State, Ibadan",Nigerian Used,329163 km
1528,/zrp7tMufDHk4qoWKzfM8C9Pl,Acura RDX 2008 White,"₦ 4,462,500","Lagos State, Mushin",Foreign Used,252420 km
1529,/bqocaOe8Qsc6xlVOYLnnN8ir,Mercedes-Benz S-Class S 550 2008 Gray,"₦ 7,350,000","Lagos State, Lekki",Nigerian Used,71290 km
1530,/Cp3QOLqL8obO1eDcAhZ3wEBD,Audi A4 2006 Blue,"₦ 1,575,000","Lagos State, Ajah",Nigerian Used,244454 km
1531,/jMqlSeorwQH9eMznRH0CbaXX,Nissan Almera 2015 Brown,"₦ 2,257,500","Lagos State, Apapa",Nigerian Used,115926 km
1532,/8Yxwk9271qZAREiV75NXNM8P,Toyota Camry 2003 Gray,"₦ 2,200,000","Lagos State, Alimosho",Nigerian Used,322928 km
1533,/9YK2BOkmX4hug1t5jjS4eDKn,Toyota Avalon 3.0 2000 Brown,"₦ 1,890,000","Imo State, Owerri",Nigerian Used,156572 km
1534,/q1yQNEBadp9tDwpLdvow5w9q,BMW X5 3.0d Automatic 2005 Gold,"₦ 3,150,000","Akwa Ibom State, Uyo",Nigerian Used,218417 km
1535,/5AbnLToAdDFvHzFonoPrrifw,Toyota Camry 1999 White,"₦ 955,500","Lagos State, Alimosho",Nigerian Used,Nigerian Used
1536,/5Yh1iMcAfuGTzq7KgGn9WcFu,Ford Edge 2008 White,"₦ 2,808,000","Lagos State, Ajah",Nigerian Used,200163 km
1537,/gkVFO3JhuEql1itBMvY2Qkck,Toyota Corolla 2003 Silver,"₦ 1,942,500","Lagos State, Amuwo-Odofin",Nigerian Used,295453 km
1538,/gj0Le2lYEtRmSYD3Ja1PfVYY,Lexus RX 300 2003 Black,"₦ 3,640,000","Lagos State, Alimosho",Nigerian Used,239757 km
1539,/pQcD3X3akQ2LWwYde5xU5z9J,Land Rover Range Rover Sport 2007 White,"₦ 4,888,000","Lagos State, Ogba",Nigerian Used,181799 km
1540,/BeSXyVx73RBT0SG2d2ndwKlf,Honda Accord Sedan EX V-6 2010 Gray,"₦ 4,200,000","Lagos State, Lekki",Foreign Used,278563 km
1541,/dLbmm5IDm4Eww0LvSJnZD0Wp,Peugeot 407 2004 Blue,"₦ 1,260,000","Lagos State, Alimosho",Nigerian Used,Nigerian Used
1542,/eXR4Amb1vwwxJ4hZdM00pBlV,Infiniti G35 Base RWD 2006 Silver,"₦ 2,520,000","Rivers State, Port-Harcourt",Nigerian Used,121901 km
1543,/mhooTRksqcTEpyu1ZsrqPVz3,Toyota Camry 2008 Silver,"₦ 2,625,000","Lagos State, Isolo",Nigerian Used,124869 km
1544,/7vSIbG7pXJUFqYnGAurucg8w,Toyota Corolla 2008 Blue,"₦ 3,328,000","Lagos State, Surulere",Nigerian Used,85714 km
1545,/biKm8ndKQwQQaIQIWtSyyLgB,Mazda 6 2005 Gray,"₦ 1,732,500","Abuja (FCT), Wuse",Nigerian Used,184003 km
1546,/b3lsNtPz6I3zayLUIsu10AeH,Mercedes-Benz M Class 2011 Silver,"₦ 5,720,000","Lagos State, Lekki",Nigerian Used,221097 km
1547,/pzvElOgyBUkcZwHyUHVgJr37,Mercedes-Benz C300 2018 White,"₦ 23,920,000","Lagos State, Ifako-Ijaiye",Foreign Used,72856 km
1548,/g6Zetzf8V4j6VRlOlJ7z1pW3,Honda Accord 2003 Black,"₦ 1,872,000","Oyo State, Ibadan",Nigerian Used,249162 km
1549,/hEoT8Jd7Jmha14fDzcluiEH5,Toyota Camry 2016 Gray,"₦ 7,350,000","Lagos State, Ilupeju",Nigerian Used,244336 km
1550,/tHNLirC9X1G89TJvhn7u6eou,Toyota Camry 2002 Green,"₦ 2,184,000","Abuja (FCT), Lugbe District",Nigerian Used,553889 km
1551,/BkHCQMKYu70qBdEUTBYcDrLT,Nissan Primera 1998 Gray,"₦ 787,500","Oyo State, Ibadan",Nigerian Used,194787 km
1552,/zbPw1GElx7OCH3zVZVE3npN6,Toyota Corolla 2004 Silver,"₦ 2,205,000","Edo State, Benin City",Nigerian Used,299999 km
1553,/uE9SgDInnG0ARaA2WMQuJVjU,Honda Accord 2007 Gray,"₦ 1,365,000","Abuja (FCT), Lugbe District",Nigerian Used,287526 km
1554,/3Ox8grcVgkXOrtwON0lRps1T,Kia Cerato 2006 Black,"₦ 2,100,000","Oyo State, Ibadan",Nigerian Used,136990 km
1555,/sCuZBlvV0zcOR4mlLfmulyM1,Toyota Sienna 2007 Red,"₦ 2,730,000","Lagos State, Ogba",Nigerian Used,594857 km
1556,/CyOKD9fqvmHJHmunRNdPiGgd,Kia Rio 2009 Gray,"₦ 1,012,500","Abuja (FCT), Mararaba",Nigerian Used,178408 km
1557,/8ZHu7wrq5zhaFavasKeKfcq4,Ford Edge 2009 Silver,"₦ 3,150,000","Lagos State, Lekki",Foreign Used,359454 km
1558,/axirYPpxvoQeI4dIPt3IZwyd,BMW 328i 2013 Gray,"₦ 5,034,750","Abuja (FCT), Garki 2",Nigerian Used,291562 km
1559,/fGBVZQAokWDqbt1mqtrMe5bD,BMW 5 Series 2008 White,"₦ 1,995,000","Lagos State, Ajah",Nigerian Used,...
1560,/oASY4hwQo7McGpbkp96vMXoS,Mazda CX-9 2014 Gray,"₦ 6,195,000","Lagos State, Ilupeju",Nigerian Used,185260 km
1561,/3n1ZVEJNjt7rRe5tWrHgpuuR,Lexus ES 2005 Silver,"₦ 2,730,000","Kwara State, Ilorin East",Nigerian Used,241362 km
1562,/byt6IFOlMt4aKiCvHmtHNRdX,Toyota Sienna 2014 Blue,"₦ 12,688,000","Lagos State, Alimosho",Foreign Used,234477 km
1563,/CkQN3w97DFdhbRJz3rlrGgJH,Ford Edge 2007 Black,"₦ 2,268,000","Lagos State, Amuwo-Odofin",Nigerian Used,166843 km
1564,/tXZ5gcgYEUCetCSEXZ5zyDuV,Toyota Highlander 2012 White,"₦ 7,350,000","Lagos State, Ifako-Ijaiye",Nigerian Used,120320 km
1565,/aTrm4Ln0rabQdwlhHWHtmqgH,Nissan Frontier Crew Cab Nismo 4x4 2008 White,"₦ 4,095,000","Imo State, Owerri",Foreign Used,239894 km
1566,/mxIVoeEpBEsKEQ8j4bq2i2Lm,Toyota Tundra 2007 Silver,"₦ 4,410,000","Lagos State, Ikorodu",Nigerian Used,145231 km
1567,/dwwUimBtqrl9jR4s3TDoR2F2,Honda Accord 2005 Black,"₦ 1,872,000","Lagos State, Ojodu",Nigerian Used,246338 km
1568,/58VsmiRzp1beGbvVuJsVJb5x,Nissan Altima 2009 Green,"₦ 2,600,000","Lagos State, Alimosho",Nigerian Used,146750 km
1569,/8iXEMAKI11jB0lW9KjzWnpO9,Toyota Land Cruiser 2009 Silver,"₦ 22,575,000","Lagos State, Victoria Island",Nigerian Used,80101 km
1570,/b5zNrUoAVXQCNedcw1IKQMyg,Toyota Camry 2008 Gray,"₦ 2,940,000","Lagos State, Ajah",Nigerian Used,204553 km
1571,/u8lyNGLGkdgb7sIaDgkxELfH,BMW X5 2013 Black,"₦ 26,250,000","Lagos State, Ogudu",Nigerian Used,23378 km
1572,/wXONS53Vn0V9lV2Vlz1ltz1B,Toyota Camry 2016 Gray,"₦ 6,300,000","Lagos State, Ajah",Nigerian Used,200760 km
1573,/C4x6i5Wexckuazruhw9LczK2,Toyota Corolla 2013 Red,"₦ 4,410,000","Lagos State, Apapa",Nigerian Used,121908 km
1574,/wXQih79kLMnOnOSRUZP5qNnl,Toyota Venza 2013 Black,"₦ 10,500,000","Lagos State, Mushin",Foreign Used,169970 km
1575,/aj9Fu49HYBVyuQRkGvDgNjJq,Toyota Camry 2014 Gray,"₦ 5,565,000","Lagos State, Amuwo-Odofin",Foreign Used,197406 km
1576,/30TqxdWSJtNmNG6utjMeMeBl,Honda CR-V 2002 Silver,"₦ 1,155,000","Lagos State, Amuwo-Odofin",Nigerian Used,533143 km
1577,/lkftFhyFNylcsCLpN7mHfy2L,Acura MDX 2008 Gray,"₦ 2,625,000","Ogun State, Ado-Odo/Ota",Nigerian Used,221242 km
1578,/kEM0qyhJ5JqbBzIRzXgs1Lbj,Lexus RX 1999 Silver,"₦ 1,708,350","Delta State, Oshimili South",Nigerian Used,455800 km
1579,/jMor085baEqkNeV6PDYUk5M1,Toyota Corolla 2004 Blue,"₦ 2,310,000","Abuja (FCT), Kubwa",Nigerian Used,192255 km
1580,/45CZDOl8X6F6YpNb4CG5YQ5x,Toyota Camry 2015 Black,"₦ 6,090,000","Lagos State, Ikeja",Nigerian Used,198206 km
1581,/5DkDz6mMlXzPVS6UVd4s22gk,Toyota Sienna 2000 Gray,"₦ 1,155,000","Lagos State, Ikorodu",Nigerian Used,231528 km
1582,/2CkGQ5sXDR75ZtTavOI1aPc5,Acura MDX 2007 White,"₦ 5,250,000","Lagos State, Alimosho",Foreign Used,159294 km
1583,/d6rOP4b4eGqWJ1CGuR1R4qTV,Ford Explorer 2007 Blue,"₦ 2,829,750","Lagos State, Ibeju",Nigerian Used,211781 km
1584,/wTcmpSOwcvalJ3B5Dd2dDPLq,Toyota Corolla 2003 Gray,"₦ 1,995,000","Abuja (FCT), Jabi",Nigerian Used,301988 km
1585,/fis2yAJD7k8iH28UJWdkA2TQ,Lexus RX 350 2010 Black,"₦ 8,736,000","Lagos State, Ikorodu",Nigerian Used,130440 km
1586,/n9y9OIDy2TQDYzpxbJveVJc,Toyota Sienna 2014 Silver,"₦ 9,660,000","Lagos State, Ikeja",Foreign Used,201996 km
1587,/diLUGfgF69DGL6M5CcvYNkVd,Mazda CX-9 Grand Touring 2008 Gray,"₦ 2,940,000","Lagos State, Ikeja",Nigerian Used,265825 km
1588,/fLi6vHJBlkeyvdPe7QtPRDOQ,Toyota Sienna 2006 Silver,"₦ 5,824,000","Lagos State, Alimosho",Foreign Used,353374 km
1589,/tD7eqj95tiokld4HT9y2N5UR,Toyota Corolla 2004 Red,"₦ 1,890,000","Oyo State, Ibadan",Nigerian Used,435300 km
1590,/inEs6aqGOksn48izuaaxjpzu,Toyota Avalon 2011 Green,"₦ 5,040,000","Lagos State, Ikorodu",Foreign Used,307260 km
1591,/d6eXC4bbXeUhZe3l9M9NVhNS,Mercedes-Benz C300 2011 Black,"₦ 5,775,000","Lagos State, Amuwo-Odofin",Foreign Used,275773 km
1592,/s868tDU36YYG2DDJrofk52P9,Hyundai Elantra 2013 Black,"₦ 6,760,000","Abuja (FCT), Garki 2",Foreign Used,281914 km
1593,/nmx6NNnvB05dIEOzYhrGXsNz,Toyota Highlander 2002 Green,"₦ 4,680,000","Lagos State, Ifako-Ijaiye",Nigerian Used,243887 km
1594,/8LcxzQmdVIRyxMet8v4Xteit,Honda Civic 2008 Gray,"₦ 2,288,000","Abuja (FCT), Gwarinpa",Nigerian Used,168307 km
1595,/A2Y6SkP6sARFJ3FiZpON4gf,Hyundai Creta 2019 Black,"₦ 7,980,000","Lagos State, Magodo",Nigerian Used,59246 km
1596,/6CbAz8FhZgmQwn9cSi4EuVK7,Land Rover Range Rover 2012 Black,"₦ 6,384,000","Lagos State, Lekki",Nigerian Used,154487 km
1597,/fqWo2aKTthW5Bx4XU4C51as5,Hyundai County 2001 Red,"₦ 3,675,000","Abuja (FCT), Katampe",Foreign Used,182272 km
1598,/6xWf2AQOJjuEpSlFsjslYnKS,Toyota Tacoma 2013 White,"₦ 10,500,000","Lagos State, Ajah",Foreign Used,82516 km
1599,/CA4Bn2Pj4VcmryLu9EspXNgL,Ford F-150 2008 Gray,"₦ 9,360,000","Lagos State, Lekki",Foreign Used,193788 km
1600,/zL6pHvbfE4srPA8yw8CuQpDr,Toyota Camry 2007 White,"₦ 2,989,875","Lagos State, Surulere",Nigerian Used,217801 km
1601,/C7BzC9Hlt16zyVnNHVF5SfKi,Daihatsu HIJET 2003 Blue,"₦ 1,890,000","Akwa Ibom State, Uyo",Nigerian Used,Nigerian Used
1602,/1bIhGKrg6LUGEzAf1PZ5Tn6H,Honda Accord 2006 Black,"₦ 1,680,000","Abuja (FCT), Gwarinpa",Nigerian Used,226877 km
1603,/BawGIFOvE5WJfWPk02rkxKmR,Toyota Venza 2010 Red,"₦ 6,405,000","Oyo State, Ibadan",Nigerian Used,139428 km
1604,/84co8SoZVhcMkkE6NktKtlvD,Toyota Venza 2010 Black,"₦ 6,300,000","Lagos State, Lekki",Nigerian Used,289037 km
1605,/yBk4CiykBqiJEgDzhIbexziZ,Mercedes-Benz C200 2001 Gray,"₦ 2,415,000","Abuja (FCT), Mararaba",Nigerian Used,202517 km
1606,/aS3QyOz3ciQyz41wk1ySyMY1,Toyota Camry 2000 Green,"₦ 1,560,000","Lagos State, Ikorodu",Nigerian Used,145823 km
1607,/8YgJwi116wruyhHXJn5bcnkl,Mercedes-Benz E350 2010 Black,"₦ 7,035,000","Lagos State, Alimosho",Foreign Used,339530 km
1608,/8LVshZzn9FZu4kW435b8POmi,Lexus RX 350 2009 Matt Black,"₦ 4,797,187","Lagos State, Surulere",Nigerian Used,207778 km
1609,/lgbXWdgWQU9n9PVRTv6pcsdr,Mercedes-Benz GLK-Class 350 4MATIC 2010 Blue,"₦ 5,901,000","Lagos State, Ikeja",Nigerian Used,295478 km
1610,/un4t99tY3prQviHy5a8WYUmm,Toyota Corolla 2009 Black,"₦ 4,160,000","Delta State, Oshimili South",Nigerian Used,187993 km
1611,/8nYSaFpjFfpVq8hknQfrWPFB,Mercedes-Benz GLK-Class 2011 Red,"₦ 6,825,000","Lagos State, Lekki",Nigerian Used,295991 km
1612,/oGD9ReoojWJbsTLIUEqvydpT,Honda Accord 2005 Gray,"₦ 892,500","Lagos State, Lekki",Nigerian Used,519232 km
1613,/5u1uc00EfhhP2a49L1IgnNB2,Toyota Hilux 2010 White,"₦ 5,565,000","Abuja (FCT), Lugbe District",Nigerian Used,201691 km
1614,/xhFQV1typm36LWTfS9s6Aaic,Hyundai Elantra 2013 Black,"₦ 3,150,000","Abuja (FCT), Garki 2",Nigerian Used,130723 km
1615,/8vhdsb3AaMar2IeYbrM1e7jQ,Lexus RX 350 2012 Silver,"₦ 13,520,000","Lagos State, Ilupeju",Foreign Used,118849 km
1616,/6jiympJAdHVSKKfjAStcceCs,Infiniti QX80 2015 Blue,"₦ 19,188,750","Lagos State, Ikotun/Igando",Foreign Used,2133299 km
1617,/1hpsK73cdFOy4wvzW83MCTdU,Volkswagen Routan 2010 Gray,"₦ 5,250,000","Lagos State, Ikorodu",Nigerian Used,152341 km
1618,/6B0Pr3tsWD41aVYIb06uAvRR,Maserati Levante GranSport AWD 2018 White,"₦ 51,450,000","Lagos State, Ikeja",Foreign Used,35590 km
1619,/aEVipVdhaAXFWojbSOz55tDE,Mercedes-Benz C300 2015 White,"₦ 9,450,000","Lagos State, Ikeja",Foreign Used,48280 km
1620,/sq0TQtVEM75kvEWCDOIUdK4K,Toyota Corolla 2007 White,"₦ 3,016,000","Edo State, Benin City",Nigerian Used,247836 km
1621,/vbPOd6SJyicIRbZ0YaaKUg2M,Toyota Camry 2011 Gold,"₦ 3,952,000","Lagos State, Ogba",Nigerian Used,147772 km
1622,/tSkf6WRgtfS4hP8UlpMU0vlJ,BMW X5 2008 Blue,"₦ 6,825,000","Abuja (FCT), Jabi",Foreign Used,106203 km
1623,/dcdffGNDuBX6HqsUXBW3x5HL,Toyota Sienna 2006 Silver,"₦ 2,667,000","Lagos State, Isolo",Nigerian Used,244655 km
1624,/8DJ33UejAF5P6S7cms5vl5E6,Mercedes-Benz GLA 250 2015 White,"₦ 12,480,000","Abuja (FCT), Garki 2",Nigerian Used,112209 km
1625,/yBj1PNwz6wOn5cyhqoGTQJix,Hyundai Santa Fe 2013 Black,"₦ 3,885,000","Lagos State, Ajah",Nigerian Used,125109 km
1626,/cU8SDsZO4fWbuOH3NHjVgIqN,Toyota Sienna 2004 Silver,"₦ 3,328,000","Edo State, Benin City",Nigerian Used,104282 km
1627,/uhctHNEdeP0sq2XMD0nlr3QZ,Toyota Camry 1999 Black,"₦ 1,352,000","Lagos State, Magodo",Nigerian Used,352675 km
1628,/fRg8l9cDQMbHK68vOPCoxyqI,Toyota Corolla LE 2006 Red,"₦ 2,310,000","Lagos State, Ibeju",Nigerian Used,304783 km
1629,/u9Q7mZkfdmLHTtq6eLc1K1C2,Lexus RX 2014 Silver,"₦ 14,872,000","Lagos State, Ilupeju",Foreign Used,86875 km
1630,/C8qpkvkDrJjknMTZv3ysN5kI,Toyota Yaris 2004 Gray,"₦ 2,205,000","Edo State, Benin City",Nigerian Used,1300 km
1631,/pOikIE4tfdiyO0LcXNXLteOD,Hyundai Elantra 1.6 GL 2008 Blue,"₦ 1,575,000","Akwa Ibom State, Uyo",Nigerian Used,224202 km
1632,/wxvl58nWPr4exkOA21QQ4TI9,Toyota Sienna 2007 Gold,"₦ 3,432,000","Lagos State, Alimosho",Nigerian Used,368443 km
1633,/8Sic7Csn5g4tV52wsQRgKpjV,Mercedes-Benz GLK-Class 2010 Black,"₦ 5,460,000","Lagos State, Lekki",Nigerian Used,139128 km
1634,/zwmAtTzu6Sm9spo5AmX0o3jy,Honda Civic 2007 Black,"₦ 1,506,750","Abuja (FCT), Wuse",Nigerian Used,339659 km
1635,/ucf2KKHWcB2VhVfThgmbuG2,Honda Accord 2003 Black,"₦ 1,260,000","Abuja (FCT), Jabi",Nigerian Used,231745 km
1636,/rJz1ydqwSJoDGnJewJhgukhp,Lexus RX 2015 Black,"₦ 18,200,000","Lagos State, Victoria Island",Foreign Used,78405 km
1637,/1a4tvSWEPDkJoQcVuAUkIbDq,BMW 535i 2011 White,"₦ 10,500,000","Lagos State, Victoria Island",Foreign Used,244841 km
1638,/hrbyMfKwfrn4kaoN1QyRhkr5,Toyota Corolla 2009 Gray,"₦ 3,640,000","Abuja (FCT), Lugbe District",Nigerian Used,340573 km
1639,/mLXH1mMAhBrhC6T8pdn4uR42,Toyota Avensis 2003 Black,"₦ 1,596,000","Abuja (FCT), Gwarinpa",Nigerian Used,291455 km
1640,/dHSnu4MzPAXYlK4w6BpkcE,Toyota 4-Runner 4.7 2003 Gray,"₦ 3,640,000","Lagos State, Ibeju",Nigerian Used,20116 km
1641,/d7JSwmcebpPGfGajAQGUlbMN,Toyota Avalon 2013 Black,"₦ 12,480,000","Lagos State, Ojodu",Nigerian Used,191842 km
1642,/mmdUnhStmVbagtD8vqg5Q8sp,Honda Pilot 2005 Silver,"₦ 2,704,000","Lagos State, Ojodu",Nigerian Used,174669 km
1643,/1CYxi2hF1MNxlg8CcvGCClSs,Hyundai Tucson 2009 Black,"₦ 1,689,187","Lagos State, Ojodu",Nigerian Used,152285 km
1644,/nFwwjz9OPBBJVStuhzndU27p,Mercedes-Benz GL-Class GL 450 2012 Green,"₦ 14,872,000","Lagos State, Ikeja",Foreign Used,346012 km
1645,/aydBoElD646WqbOTaskKqxk6,Toyota Sienna 2001 White,"₦ 1,575,000","Lagos State, Alimosho",Nigerian Used,366136 km
1646,/wtE1KX2umpWVZxSB4QC5AZWI,Toyota Camry 2003 Silver,"₦ 2,600,000","Rivers State, Port-Harcourt",Nigerian Used,165593 km
1647,/wg1STe3w2iIrs4VIc6VXtiQq,Mercedes-Benz C270 2002 Black,"₦ 1,575,000","Akwa Ibom State, Uyo",Foreign Used,334608 km
1648,/q0WLcr1Kw3KW7nfSnWmYB7TR,Toyota RAV4 2013 Blue,"₦ 7,350,000","Lagos State, Ojodu",Nigerian Used,167479 km
1649,/xwYaykjMBbcxlEJgyyGTFONq,Honda CR-V 2018 Gray,"₦ 18,375,000","Lagos State, Kosofe",Foreign Used,62098 km
1650,/bpsNzU52kvHMSkiK1rjtIEd2,Toyota Yaris 2008 Red,"₦ 1,680,000","Edo State, Benin City",Nigerian Used,261019 km
1651,/l1MDZHThO6h9Te9Lpo5PHNsj,Lexus ES 2007 Gray,"₦ 6,142,500","Oyo State, Ibadan",Foreign Used,278053 km
1652,/fLT98Ou4aDIOpNxNXvRyY5e9,Toyota Camry 2008 Gray,"₦ 3,536,000","Abuja (FCT), Wuse",Nigerian Used,236765 km
1653,/dKG5elfRd0JSUrW2OGSTNgpY,Suzuki Grand Vitara 2006 Silver,"₦ 1,470,000","Edo State, Benin City",Nigerian Used,104760 km
1654,/bk03xjAJKbNThfBxf00h62d4,Lexus RX 350 2011 Blue,"₦ 11,550,000","Abuja (FCT), Wuse",Foreign Used,190089 km
1655,/A0irrLzMTHF4bILOJqpFHdF4,Toyota Sienna 2011 Red,"₦ 12,324,000","Lagos State, Amuwo-Odofin",Foreign Used,154083 km
1656,/yEvCwEOUvVWidHQK6KtAv6N2,Toyota Corolla 2003 Gold,"₦ 2,415,000","Lagos State, Ikeja",Nigerian Used,437355 km
1657,/5V6P8lGn4VoMW1pgONfBnmoW,Volkswagen Passat S 2013 Gray,"₦ 5,985,000","Akwa Ibom State, Uyo",Foreign Used,165781 km
1658,/3aiNyqSzPNGyt21DeKE745ud,Toyota Corolla 2004 Blue,"₦ 1,837,500","Lagos State, Alimosho",Nigerian Used,Nigerian Used
1659,/pb8YG8G0WtXzjDU3ZZPqdJXS,BMW 3 Series 2006 Black,"₦ 1,470,000","Lagos State, Lekki",Nigerian Used,465331 km
1660,/ge9WhQp4wTP1wBPGoMJRFK3Q,Honda CR-V 2007 Blue,"₦ 3,328,000","Lagos State, Magodo",Nigerian Used,189034 km
1661,/dEuLfmt7t9ljDAc5iaz80H8W,Honda Odyssey 2016 Black,"₦ 5,250,000","Rivers State, Port-Harcourt",Nigerian Used,61015 km
1662,/wOXuhGohHLxVObM3RNwzOMGV,Mercedes-Benz C300 2008 Red,"₦ 3,570,000","Abuja (FCT), Garki 2",Nigerian Used,276565 km
1663,/uKuCUaGQoZzL2BuQIdwLHvRU,Acura MDX 2011 Gray,"₦ 7,280,000","Abuja (FCT), Kubwa",Nigerian Used,113045 km
1664,/66uqLj8hWSjdryWlLPpwyinc,Honda Pilot 2007 Black,"₦ 2,100,000","Lagos State, Yaba",Nigerian Used,407409 km
1665,/AXKHwM690o5fJa3eCvI6yh2j,Lexus ES 2007 Blue,"₦ 6,240,000","Lagos State, Ojodu",Nigerian Used,115745 km
1666,/pzi4Fp4DaV8Q9rzqOgdPih1P,Ford Escape 2008 Gray,"₦ 2,625,000","Abuja (FCT), Lugbe District",Nigerian Used,241384 km
1667,/8rpK6NvZOzgxZRENbFFdMvsU,Honda Accord 2014 Gray,"₦ 5,775,000","Lagos State, Ojodu",Nigerian Used,222053 km
1668,/rw31jaevD5TdQO9Cej4iGpbE,Toyota Corolla 2009 Black,"₦ 5,408,000","Lagos State, Ogba",Foreign Used,116588 km
1669,/rtWj3RlgwJGMXtB7j7DdnuKt,Toyota Sienna 2011 Gray,"₦ 7,770,000","Lagos State, Alimosho",Foreign Used,155476 km
1670,/UpA5HHR2vvhuWmhuOp1SgHT,Honda Pilot 2009 Black,"₦ 3,848,000","Lagos State, Ifako-Ijaiye",Nigerian Used,144196 km
1671,/7uT4wARODhL3EUQjAHw73SuO,Honda Odyssey 2005 Black,"₦ 2,600,000","Lagos State, Alimosho",Nigerian Used,173325 km
1672,/JpnBUMhe3PdhqOBIx8XFTUI,Toyota Corolla 2004 Blue,"₦ 2,205,000","Oyo State, Ibadan",Nigerian Used,361238 km
1673,/pNc6o8oBLK1MXOX3BLamJHnK,Toyota Camry 2003 Silver,"₦ 2,392,000","Abuja (FCT), Garki 2",Nigerian Used,291252 km
1674,/6nnlM9J4RmMbvJgInNiXUJ40,Toyota Matrix 2004 Silver,"₦ 3,465,000","Lagos State, Ojodu",Foreign Used,327705 km
1675,/zIEKMr7wrEUgwSZqsV8utGrF,Mercedes-Benz CLS 2006 Gray,"₦ 2,835,000","Kwara State, Ilorin East",Nigerian Used,431003 km
1676,/uvFi2liOTbqvAaFL2hqrVYh4,Toyota Corolla 2004 Gold,"₦ 2,600,000","Lagos State, Alimosho",Nigerian Used,278940 km
1677,/uj1HZDCM50kn90GQSCE451g9,Mercedes-Benz E350 2010 Black,"₦ 6,240,000","Anambra State, Onitsha",Nigerian Used,29668 km
1678,/eK9CDS3IRgIvtZzx6IBe3ven,Pontiac Vibe 2009 Red,"₦ 4,700,000","Lagos State, Isolo",Foreign Used,120741 km
1679,/938Wp57ba8xTiu80qjZLIHDb,Mercedes-Benz C300 2011 Black,"₦ 3,620,400","Lagos State, Yaba",Nigerian Used,276350 km
1680,/iTGx7cC0fFNnMmfLRYYlCqKL,Ford Focus 2014 Black,"₦ 4,200,000","Abuja (FCT), Garki 2",Nigerian Used,69576 km
1681,/pBmTBBuSDK3Bbklp8i1GByAU,Honda Accord Crosstour 2012 Black,"₦ 5,200,000","Abuja (FCT), Wuse",Nigerian Used,74135 km
1682,/hfsoA3tDFuXln09qdcijJLf9,Volkswagen Touareg 2006 Blue,"₦ 2,640,000","Kwara State, Ilorin East",Nigerian Used,284352 km
1683,/pfeYEgCaBxfCQDcylHigWcCV,Chevrolet Equinox LS 2010 Red,"₦ 6,090,000","Lagos State, Ajah",Foreign Used,147118 km
1684,/dDTZ3yh3hQK1pTC5CTy2xVGH,Toyota Avalon 2000 Gray,"₦ 1,365,000","Kwara State, Ilorin East",Nigerian Used,384809 km
1685,/8ojn7DsTN3sMRT3BkICYfi8T,Hyundai Veracruz 2009 Brown,"₦ 5,775,000","Lagos State, Isolo",Nigerian Used,189610 km
1686,/tCCYWjsaYVaN9UTnwVM9UZnf,Honda Crosstour 2012 Black,"₦ 4,725,000","Lagos State, Ikorodu",Foreign Used,123528 km
